Country_Code,Country_Name,Year,age_dependency_ratio,agricultural_land,exports,fertility_rate,gdp_current,gdp_growth,labor_force,life_expectancy,manufacturing,natural_resources,primary_energy_consumption,population,Total.including.LUCF,deaths_air_pollute,Total.excluding.LUCF
CHL,Chile,1/1/02,51.86736752,20.933867,22675178340,1.935,70294892400,3.202799135,6348066,77.445,11095117583,3.7355708,20674.629,15693790,32430000.31,37.81,68410003.66
CHN,China,1/1/02,43.28138459,55.69563782,3.33002E+11,1.566,1.47055E+12,9.13363079,747567993,72.985,void,1.873280296,10602.087,1280400000,4736950195,202.08,5068779785
CIV,Cote d'Ivoire,1/1/02,92.68261563,61.63522013,5662064520,5.705,18054384023,-2.730526474,6264405,50.886,1768791937,2.444527973,2001.7079,17683897,52639999.39,243.07,26040000.92
CMR,Cameroon,1/1/02,92.56424522,19.37763111,2854249167,5.458,12417251816,4.477026829,7195631,53.415,1928485510,4.748336795,1467.4718,15914033,124440002.4,216.54,82309997.56
COL,Colombia,1/1/02,57.43507776,37.50067598,14513777087,2.458,97963003805,2.503980466,18646803,71.939,13747077808,3.891870303,7616.219,40454050,220539993.3,59.79,140050003.1
COM,Comoros,1/1/02,100.461849,72.54164428,37638993.56,5.206,425964697.4,2.324944861,125021,59.056,void,1.375146732,823.61163,559047,389999.9857,188.22,330000.0131
CRI,Costa Rica,1/1/02,55.30414217,35.76184881,6502965357,2.2,16578820687,3.41687639,1762911,77.983,2883596108,0.952728054,10944.455,4122623,10329999.92,30.83,10779999.73
CUB,Cuba,1/1/02,44.78293223,62.54347213,3872000000,1.608,33590500000,1.424821261,4654474,76.612,5158000000,1.353766676,9158.403,11170051,31690000.53,41.75,41900001.53
CYP,Cyprus,1/1/02,45.75336042,15.15151515,7126828846,1.498,11420227885,3.722956499,478168,77.487,883200000,0.010947039,30732.92,982194,8039999.962,48.53,8300000.191
CZE,Czechia,1/1/02,41.86885266,47.26362107,36991594021,1.17,82196001051,1.569855328,5111439,75.22195122,18367462262,0.466444446,47540.258,10196916,131250000,56.85,138190002.4
DEU,Germany,1/1/02,48.19626193,48.63555581,6.77432E+11,1.34,2.07848E+12,-0.197973835,40056637,78.22926829,4.1133E+11,0.10543335,49257.79,82488495,941969970.7,26.4,960150024.4
DJI,Djibouti,1/1/02,71.75364672,73.38222606,void,4.379,591122039.6,void,171588,57.215,void,0.454277724,4474.387,789129,1259999.99,135.63,1259999.99
DMA,Dominica,1/1/02,63.67429147,29.33333333,void,1.9,333196296.3,-2.827998893,void,76.59756098,28900000,0.022138961,7820.6606,68262,170000.0018,50.03,180000.0072
DNK,Denmark,1/1/02,50.44243404,66.625,81644271220,1.72,1.78635E+11,0.466345571,2868928,76.89512195,24889759966,1.176453123,44017.227,5375931,70730003.36,28.16,70739997.86
DOM,Dominican Republic,1/1/02,64.62054138,52.05961499,8337730916,2.774,27137508657,4.495103403,3331113,69.923,5527152237,0.027647779,10050.213,8795101,28450000.76,50.31,30389999.39
DZA,Algeria,1/1/02,56.50887187,16.73356454,20152501384,2.456,56760355865,5.6,9355943,71.23,22008109746,21.87527675,10180.351,31624696,162660003.7,108.45,165039993.3
ECU,Ecuador,1/1/02,65.65487978,30.1578354,6135846000,2.972,28548945000,4.096776659,5528235,73.613,5016198000,8.231759818,7965.1455,13070609,81419998.17,40.24,52919998.17
ERI,Eritrea,1/1/02,90.00793619,74.57425743,85922669.11,5.233,729321366.7,3.005429192,1115837,58.811,66469888.67,3.09853412,1019.1684,2547424,5679999.828,231.97,5219999.79
ESP,Spain,1/1/02,46.09233909,58.95118628,1.88203E+11,1.25,7.08757E+11,2.730948329,18960316,79.56829268,1.08021E+11,0.046439313,38938.44,41431558,365329986.6,21.34,384450012.2
EST,Estonia,1/1/02,47.67236829,16.47086577,4270175191,1.36,7367975888,6.77136793,654956,70.90487805,1154695300,1.742990556,41767.21,1379350,16290000.92,33.28,17680000.31
ETH,Ethiopia,1/1/02,100.0782682,30.498,void,6.374,7850809498,1.514725706,30286923,51.517,452716190.4,23.18932315,303.84665,71073215,117900001.5,254.83,85839996.34
FIN,Finland,1/1/02,49.51447881,7.341015792,54947289188,1.72,1.40404E+11,1.707148962,2618114,78.1195122,32106955849,0.421607225,70969.81,5200598,61779998.78,9.82,77010002.14
FJI,Fiji,1/1/02,58.9549894,19.71538041,1132973616,2.976,1833279985,3.199999114,329671,65.748,237427408.7,0.989507048,8027.728,849891,-5.00E+05,144.17,2039999.962
FRA,France,1/1/02,53.69478855,54.0768527,4.13354E+11,1.88,1.50141E+12,1.135531482,28039182,79.26097561,2.03968E+11,0.057950265,52433.273,61816234,437950012.2,19.18,504279998.8
GAB,Gabon,1/1/02,81.57944954,8.061155742,2806922227,4.36,5335451308,-0.249033169,398989,61.292,142698740.6,26.01517269,9233.193,1341696,16540000.92,133.58,13369999.89
GBR,United Kingdom,1/1/02,52.49274047,70.16905717,4.36521E+11,1.63,1.78584E+12,1.770765299,29839232,78.14390244,2.1573E+11,0.842698834,44345.59,59370479,665200012.2,26.27,676109985.4
GEO,Georgia,1/1/02,53.40171897,43.22924162,992546704.9,1.563,3395728014,5.473836801,2011314,70.024,434804390.4,0.567595713,10776.443,3978515,7719999.79,135.81,11229999.54
GHA,Ghana,1/1/02,80.48483388,57.29773227,2627858783,4.723,6166330136,4.499999559,9000790,58.608,556650681.5,13.31743113,1846.1882,20758326,64050003.05,196.28,18180000.31
GIN,Guinea,1/1/02,98.6179759,57.3457594,781148010.1,5.793,2950198649,5.164609466,3001647,53.278,111703812.8,12.11145178,1035.3723,8577790,24709999.08,255.14,13529999.73
GNB,Guinea-Bissau,1/1/02,90.59068215,24.18243243,74507966.69,5.612,417806667.1,-0.985177525,408316,50.986,void,12.57786619,806.6247,1285678,3589999.914,302.87,1870000.005
GNQ,Equatorial Guinea,1/1/02,82.84521365,7.445632799,void,5.731,1806742742,19.46283404,247294,54.085,void,57.97764193,37471.24,754115,13979999.54,168.8,10149999.62
GRC,Greece,1/1/02,47.03101658,64.72459271,31087273728,1.28,1.54564E+11,3.922871653,4881094,78.64146341,15202799141,0.046357324,33917.586,10902022,117699996.9,43.64,118769996.6
GRD,Grenada,1/1/02,66.55791693,38.23529412,void,2.455,540336925.9,3.43732353,void,73.167,23590740.74,0,8525.037,108231,2130000.114,64.18,2130000.114
GTM,Guatemala,1/1/02,88.6087042,45.60078387,5463975082,4.371,20444205991,3.839287086,4358791,68.386,3845148037,1.292272716,4082.936,12147518,34340000.15,152.89,20520000.46
GUY,Guyana,1/1/02,67.70326485,5.738694437,670242444.6,2.961,726131434.7,1.132626962,273949,64.728,20732698.71,12.78512746,9012.365,760323,12260000.23,126.59,3569999.933
HND,Honduras,1/1/02,81.88809022,27.06229332,4143693231,3.956,7858235333,3.754337861,2576593,69.366,1563177203,1.385166688,3821.9978,7019908,19239999.77,117.17,13819999.69
HRV,Croatia,1/1/02,49.44241004,21.12247818,9710014690,1.42,27085262279,5.763535148,1833312,74.71731707,4122564046,0.934759495,22668.705,4302174,26250000,67.9,27079999.92
HTI,Haiti,1/1/02,76.40087908,60.59506531,421180249.1,4.125,6058134467,1.051820135,3308244,58.855,829521024.5,0.396885022,961.6241,8661546,7869999.886,243.64,7800000.191
HUN,Hungary,1/1/02,45.88920236,65.2644499,39305779458,1.3,67608919144,4.741286546,4157742,72.34878049,12546636144,0.470658204,27974.314,10158608,73790000.92,75.2,71419998.17
IDN,Indonesia,1/1/02,54.14472668,25.66205721,63956798805,2.456,1.95661E+11,4.499475391,101821406,67.134,62519979989,6.455397046,5815.386,220115092,1500729980,131.41,681900024.4
IND,India,1/1/02,63.70378872,60.72938494,73452725999,3.217,5.14938E+11,3.803975321,405389783,63.616,80117659541,2.215796534,3519.717,1098313039,1744380005,238.21,1738530029
IRL,Ireland,1/1/02,47.45997583,63.47800842,1.16314E+11,1.97,1.28596E+11,5.899365761,1941828,77.63414634,34393151710,0.052445992,46702.785,3931947,70419998.17,21.85,72540000.92
IRQ,Iraq,1/1/02,86.00130196,20.21172005,23237627426,4.706,32928454672,-8.198469828,6271603,67.084,501152815,47.68333224,13048.609,26255343,155360000.6,151.3,155419998.2
ISL,Iceland,1/1/02,53.09574774,18.82294264,3309446650,1.93,9318395055,0.559519082,170967,80.50243902,1080722777,0,121304.664,287523,3289999.962,7.25,3319999.933
ISR,Israel,1/1/02,60.89958788,26.01663586,39834100215,2.89,1.25061E+11,-0.114220928,2873039,79.45121951,18277282705,0.001140035,36462.848,6570000,75660003.66,36.18,75660003.66
ITA,Italy,1/1/02,49.43162484,51.64717738,3.11627E+11,1.27,1.27677E+12,0.253942999,23868582,80.22926829,2.14577E+11,0.098335399,36481.184,57059007,490549987.8,31.69,525260009.8
JAM,Jamaica,1/1/02,60.71859789,43.76731302,3184139921,2.149,9719017926,1.997290944,1177195,70.888,818512100.4,1.113176073,16544.623,2638244,9560000.42,44.1,11989999.77
JOR,Jordan,1/1/02,74.31837662,11.61604714,4544146685,3.832,9582510578,5.783808422,1220552,72.359,1341043724,0.079452574,12667.007,5275532,21770000.46,92.5,21770000.46
JPN,Japan,1/1/02,49.40567561,13.06721536,4.54067E+11,1.32,4.18285E+12,0.041962499,67075750,81.56341463,8.66464E+11,0.010972852,48643.8,127445000,1189229980,12.95,1286689941
KAZ,Kazakhstan,1/1/02,50.18762653,79.07134126,11576893016,2,24636593223,9.8,7659421,65.95,3571352799,22.39936954,27638.352,14858948,180860000.6,132.37,182360000.6
KEN,Kenya,1/1/02,89.58781893,47.12021647,3273521678,5.016,13147743911,0.54685953,13103363,54.99,1291583015,3.739543911,1430.3005,32779823,50470001.22,158.4,35360000.61
KHM,Cambodia,1/1/02,70.71366553,28.32540222,2374299969,3.555,4284028483,6.578939503,5906250,61.226,754338332.6,2.595476151,754.1447,12561779,29250000,253.12,19829999.92
KIR,Kiribati,1/1/02,75.68877988,41.97530864,14016353.36,3.847,72196457.68,3.787462687,void,64.84,2845648.158,0.037743302,1968.1482,92400,59999.99866,295.16,59999.99866
KWT,Kuwait,1/1/02,40.02124224,8.47362514,17015465614,2.693,38137545245,3.014283152,994810,76.982,2985521553,38.88563011,110790.81,2047364,74769996.64,80.98,74790000.92
LBN,Lebanon,1/1/02,56.36226305,60.21505376,3083250415,2.41,19152238806,3.423149827,1356622,75.064,2074295191,0.001372922,14617.907,4446666,20229999.54,72.25,20219999.31
LBR,Liberia,1/1/02,84.21556955,15.26038206,void,5.653,927000000,3.763017617,1360243,53.788,17363400,23.89977042,650.0258,3060599,14300000.19,207.83,860000.0143
LBY,Libya,1/1/02,56.54416509,8.780704048,9169291339,2.911,20481889764,-0.958897333,1736507,71.004,640236220.5,50.44692146,40937.99,5405326,105879997.3,79.13,105879997.3
LIE,Liechtenstein,1/1/02,40.57324044,42.3125,void,1.47,2688630823,-0.993919947,void,79.63658537,void,0.009402943,,33693,259999.9905,NA,230000.0042
LKA,Sri Lanka,1/1/02,50.32312909,37.56976559,5773455294,2.275,16536535647,3.964675685,7741345,71.117,3160830023,0.20378794,2799.956,19062476,23959999.08,96.95,21450000.76
LSO,Lesotho,1/1/02,75.03174176,75.88932806,void,3.677,775780697.7,0.723835961,878634,45.595,190514795,4.649729896,1305.0212,1997534,2089999.914,219.78,2089999.914
LTU,Lithuania,1/1/02,50.11490564,46.02744097,6759675965,1.23,14259781159,6.751414576,1641395,71.76097561,2325461632,0.79240753,27697.586,3443067,20540000.92,46.97,20450000.76
LUX,Luxembourg,1/1/02,48.82818754,49.71916441,32249319538,1.63,23649833332,3.2254169,198187,77.96585366,2061857549,0.017334916,97735.35,446175,10279999.73,21.97,10789999.96
LVA,Latvia,1/1/02,47.74800299,25.6319604,3492098681,1.26,9557031605,7.088128657,1121199,70.96097561,1294361073,1.739877168,17635.336,2310173,-2740000.01,68.7,11149999.62
MAR,Morocco,1/1/02,59.46881239,67.8534618,12213885546,2.67,42236836821,3.121449656,9977433,67.547,7117053688,0.192863125,4438.6777,29301817,5.00E+07,110.13,54520000.46
MDA,Moldova,1/1/02,45.89598406,77.06812652,871854564.2,1.437,1661818168,7.799999641,1302894,66.938,242073086.3,0.228501546,8558.681,2911385,10770000.46,124.82,11770000.46
MDG,Madagascar,1/1/02,91.64786405,70.23248616,1167504430,5.225,5351701534,-12.4079711,8209062,58.892,void,3.505345792,422.2325,17211934,45259998.32,258.47,23040000.92
MDV,Maldives,1/1/02,69.96813287,40,void,2.413,897031250,7.268386313,99739,73.291,void,0.005344647,9816.173,292284,709999.9785,87.21,709999.9785
MEX,Mexico,1/1/02,63.01354144,54.81108053,1.74129E+11,2.623,7.72106E+11,-0.039844481,39346853,74.106,1.33324E+11,2.628291881,16509.656,100917081,473910003.7,59.93,539090026.9
MHL,Marshall Islands,1/1/02,82.06935721,66.66666667,36065300,void,131738200,3.741452132,void,void,4425300,0,void,54496,150000.006,145.51,150000.006
MKD,North Macedonia,1/1/02,47.25990301,52.45772709,1056864202,1.789,4018365247,1.493665472,829478,73.03902439,338990952.6,0.396017018,13736.117,2020157,11149999.62,186.27,11149999.62
MLI,Mali,1/1/02,97.71211153,32.52280383,1097691810,6.821,3908121459,3.106308252,4502417,52.222,void,6.812529069,377.48242,11952660,21569999.69,216.9,21569999.69
MLT,Malta,1/1/02,46.74812566,31.25,5322542323,1.45,4693495693,2.565047048,159672,78.73902439,731610731.6,0,49170.387,395969,2619999.886,32.05,2619999.886
MMR,Myanmar,1/1/02,56.30207998,16.71665086,void,2.782,6110632858,11.70304562,22779507,60.725,528910068.8,0.125617999,1107.3801,46480230,200539993.3,301.88,73540000.92
MNE,Montenegro,1/1/02,49.02896132,38.28996283,454214751.2,1.801,1284685051,1.903936733,237820,73.9064878,133626404.8,0,,609828,140000.0006,105.61,4269999.981
MNG,Mongolia,1/1/02,57.5227559,84.08603033,708425457,2.13,1396555720,4.732978466,1007897,63.518,89289097.25,4.433544941,18501.777,2494617,29540000.92,272.13,25399999.62
MOZ,Mozambique,1/1/02,90.14379061,48.18684605,1208618409,5.734,5677003239,9.291051885,8560707,50.59,698582578.8,7.155642348,2080.402,18694946,86370002.75,219.98,23809999.47
MRT,Mauritania,1/1/02,88.53257841,38.48064422,440241536.9,5.287,1777058593,1.381483962,721365,61.268,208693857,7.672002749,2002.6627,2821703,9920000.076,169.89,9520000.458
MUS,Mauritius,1/1/02,46.26873102,49.26108374,2982651358,1.94,4841310240,1.614918645,519867,71.96585366,922976039.7,0.011318512,13056.474,1204621,4519999.981,58.17,4429999.828
MWI,Malawi,1/1/02,97.59619875,51.2303776,void,5.96,3495748398,1.700000015,5191808,47.221,433073474.9,5.775395144,561.12885,11784498,12510000.23,228.15,4050000.191
MYS,Malaysia,1/1/02,59.17052075,21.41987521,1.09221E+11,2.602,1.00846E+11,5.390988307,9908787,73.563,29493684211,8.760860587,27301.998,24142445,278809997.6,65.42,173460006.7
NAM,Namibia,1/1/02,79.62071379,47.15227927,1546281765,3.716,3349184760,4.788661219,607423,51.254,315542165.1,0.598634291,7473.249,1888525,19920000.08,193.79,9350000.381
NER,Niger,1/1/02,99.35537077,29.99921055,331604241.6,7.671,2782192987,4.918470576,5167727,50.562,244126240.8,7.01204939,277.3297,12456517,21879999.16,280.9,20649999.62
NGA,Nigeria,1/1/02,87.11064193,73.02674879,22090304878,6.135,95054094655,15.32915574,44142710,47.928,11227611987,11.61889299,2047.175,129583026,273790008.5,217.78,227449996.9
NIC,Nicaragua,1/1/02,74.25441641,43.85906598,984614526.3,2.941,5224213018,0.753938858,1944814,67.18,774693291.2,1.141579889,3352.5957,5259006,36549999.24,102.88,12909999.85
NLD,Netherlands,1/1/02,47.7323096,57.46741706,2.85021E+11,1.73,4.73862E+11,0.217273595,8532973,78.29268293,59433090942,0.594926754,65146.566,16148929,207979995.7,30.38,206830001.8
NOR,Norway,1/1/02,53.56181136,2.863838968,78939226935,1.75,1.95524E+11,1.44625414,2442182,78.98780488,17394599063,8.795468196,120341.04,4538159,24559999.47,13.55,47439998.63
NPL,Nepal,1/1/02,78.37397617,29.58493198,1073251679,3.59,6050875807,0.120143179,6245482,63.264,496984064.3,1.141777044,645.2906,25332178,22620000.84,256.16,26659999.85
NRU,Nauru,1/1/02,67.81776913,20,void,void,void,void,void,void,void,void,37538.883,10351,79999.99821,78.24,79999.99821
NZL,New Zealand,1/1/02,51.86608554,45.94964111,21885258022,1.89,66627729311,4.674608962,2038452,78.84634146,10361772389,1.477021222,59631.043,3948500,58709999.08,7.49,81529998.78
OMN,Oman,1/1/02,61.75185075,4.114378029,11780678283,3.501,20142756047,-1.100905293,854742,73.869,1739044733,36.23169466,57265.105,2403659,44189998.63,169.31,44189998.63
PAK,Pakistan,1/1/02,83.79500875,47.84661685,11007713543,5.008,79904985385,2.508337724,47679898,62.626,8479262748,1.456867921,3148.9678,163262807,249660003.7,254.55,242589996.3
PAN,Panama,1/1/02,58.45085189,30.10223298,7489896100,2.698,12994310400,2.229149417,1338068,74.824,1227932000,0.123117308,21577.676,3120990,15050000.19,35.1,10649999.62
PER,Peru,1/1/02,62.83477049,18.37898438,9462717116,2.693,54777553515,5.453528938,12717765,71.661,8489922392,1.961326186,5510.8926,27334503,127459999.1,56.16,62569999.69
PHL,Philippines,1/1/02,69.91150095,37.34446792,33727705397,3.656,84307291974,3.716255002,31234882,69.781,21190982383,0.479800977,3627.336,81285572,142020004.3,136.47,139580001.8
PLW,Palau,1/1/02,44.58849235,9.347826087,void,void,163184900,3.5793918,void,void,7412400,0,void,19851,239999.9946,23.93,239999.9946
PNG,Papua New Guinea,1/1/02,73.12533365,2.208187961,1827176463,4.419,2999511040,-0.158900533,2414911,61.698,187683359.9,21.58054032,3073.6719,5892596,49119998.93,287.36,14079999.92
POL,Poland,1/1/02,44.06890581,55.17320187,57159803922,1.25,1.99072E+11,2.035863041,17427664,74.49756098,28483823529,0.565476907,25864.025,38230364,274290008.5,76.02,345730011
PRT,Portugal,1/1/02,48.95699251,42.37945355,36493691735,1.46,1.34796E+11,0.770924024,5419875,77.06585366,19133778893,0.117523127,28321.012,10419631,83660003.66,24.05,83059997.56
PRY,Paraguay,1/1/02,73.15683263,38.49267556,3416430255,3.315,7196260657,-0.021404395,2256509,70.025,1179718528,2.066444615,21856.117,5286512,89589996.34,67.42,32020000.46
QAT,Qatar,1/1/02,31.37398295,5.658914729,11684615385,3.042,19363736264,7.18215168,448417,75.412,7118693764,31.6991935,199144,713186,41400001.53,183.33,41400001.53
ROU,Romania,1/1/02,45.8855734,64.4625223,11061866586,1.27,46066101951,5.70299165,10362670,71.0097561,10046679776,2.764994284,20380.363,21730496,120269996.6,97.11,122949996.9
RWA,Rwanda,1/1/02,88.87413504,74.21970004,121512891.6,5.752,1964832512,13.1920781,2884196,51.032,191741002.5,6.43776079,348.555,8372306,5409999.847,244.21,2720000.029
SAU,Saudi Arabia,1/1/02,60.91627201,80.8456103,77641333333,3.706,1.89606E+11,-2.819174404,7625337,73.337,19460116053,31.69139473,65480.074,22623415,369760009.8,146.34,369760009.8
SDN,Sudan,1/1/02,87.5222999,55.81397306,2162447267,5.248,18136839087,6.006471536,7663415,58.976,1163963845,5.978435795,1434.762,27570318,100730003.4,224.34,79279998.78
SEN,Senegal,1/1/02,88.76164632,45.44746273,1374437593,5.311,7006402592,0.068696575,2877949,58.231,1512464781,2.289545031,2211.216,10180950,23370000.84,184.98,1.70E+07
SGP,Singapore,1/1/02,34.2703432,1.777777778,1.70349E+11,1.37,92537752709,3.923360767,2217150,78.55121951,22891656428,0.000433988,118327.71,4175950,5.40E+07,31.82,54049999.24
SLB,Solomon Islands,1/1/02,84.40667981,2.822436584,74531768.61,4.626,346405301.7,-2.799982885,220665,67.515,void,7.10989283,2532.751,450760,2269999.981,489.22,569999.9928
SLE,Sierra Leone,1/1/02,89.81985974,44.75034636,107153406.4,6.23,1253340520,26.4173166,1863334,46.359,40422789.04,8.435525019,460.83,5140113,6829999.924,267.45,3490000.01
SLV,El Salvador,1/1/02,71.55161638,64.76833977,3231026200,2.809,12664190300,1.572918448,2303864,70.232,2391013200,0.456800583,5202.2905,6011275,12079999.92,63.44,1.10E+07
SOM,Somalia,1/1/02,99.61938894,70.49765677,void,7.578,void,void,1709069,50.731,void,void,346.37854,9411103,43490001.68,308.77,26139999.39
SRB,Serbia,1/1/02,46.11477867,40.44134461,3440308207,1.57,17120906918,6.380405304,3461147,72.28536585,3844157377,0.721604377,,7496522,29520000.46,140.83,65110000.61
SSD,South Sudan,1/1/02,98.43774903,void,void,7.191,void,void,2525960,47.492,void,void,,6686100,64260002.14,195.94,56110000.61
STP,Sao Tome and Principe,1/1/02,87.32107362,53.125,void,5.09,85171308.17,3.360190639,47147,62.6,6587876.721,3.204343658,2061.275,149841,90000.00358,208.31,79999.99821
SUR,Suriname,1/1/02,57.99126638,0.474358974,void,2.84,1093574468,2.800000689,164227,65.531,147813191.5,7.726670722,18476.682,495666,6059999.943,89.53,2259999.99
SVN,Slovenia,1/1/02,42.36880425,25.07447865,12290189526,1.21,23489890274,3.505598057,982517,76.00731707,5059961097,0.137017354,41222.293,1994530,7269999.981,43.36,18790000.92
SWE,Sweden,1/1/02,54.46293547,7.708308323,1.10067E+11,1.65,2.66849E+11,2.196921062,4579588,79.84634146,49824588430,0.319513187,71925.88,8924958,56650001.53,9.91,68180000.31
